"","name","pvalue","estimate","expression","BH"
"15034","GO_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS",1,0,"Down",1
"15035","GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS",0.0733075044073254,3.59156456203231,"UP",0.390327308329518
"15036","GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS",0.617115109293418,0,"Down",1
"15037","GO_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING",0.619508211015832,0,"UP",1
"15038","GO_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING",0.619508211015832,0,"Down",1
"15039","GO_NEGATIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING",1,0,"UP",1
"15040","GO_NEGATIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING",1,0,"Down",1
"15041","GO_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING",1,0,"UP",1
"15042","GO_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING",1,0,"Down",1
"15043","GO_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY",0.0143742844316331,5.32619701837385,"UP",0.134399886570144
"15044","GO_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY",1,0.995662653877729,"Down",1
"15045","GO_POSITIVE_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY",0.050924670396729,7.97654409945351,"UP",0.309403898044841
"15046","GO_POSITIVE_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY",0.330987031587496,2.98858893901806,"Down",0.878781905502177
"15047","GO_NEGATIVE_REGULATION_OF_MESENCHYMAL_CELL_APOPTOTIC_PROCESS",1,0,"UP",1
"15048","GO_NEGATIVE_REGULATION_OF_MESENCHYMAL_CELL_APOPTOTIC_PROCESS",0.330987031587496,2.98858893901806,"Down",0.878781905502177
"15049","GO_POSITIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY",0.427458030046161,1.31416117070497,"UP",0.977529052767026
"15050","GO_POSITIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY",0.691433161885276,1.15282296844644,"Down",1
"15051","GO_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS",6.59161480951733e-05,4.02466708250085,"UP",0.00196523877238179
"15052","GO_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS",0.201199218283515,1.71174492698427,"Down",0.723248440678806
"15053","GO_REGULATION_OF_ENDOCYTIC_RECYCLING",0.474392504381021,1.70746965231238,"UP",1
"15054","GO_REGULATION_OF_ENDOCYTIC_RECYCLING",0.474392504381021,1.70746965231238,"Down",1
"15055","GO_POSITIVE_REGULATION_OF_ENDOCYTIC_RECYCLING",0.214277578131205,5.97696382322776,"UP",0.723248440678806
"15056","GO_POSITIVE_REGULATION_OF_ENDOCYTIC_RECYCLING",1,0,"Down",1
"15057","GO_POSITIVE_REGULATION_OF_PHOSPHOLIPID_TRANSPORT",0.274974559349343,3.98538054739772,"UP",0.808687405452853
"15058","GO_POSITIVE_REGULATION_OF_PHOSPHOLIPID_TRANSPORT",0.274974559349343,3.98538054739772,"Down",0.808687405452853
"15059","GO_REGULATION_OF_HISTONE_H2B_UBIQUITINATION",1,0,"UP",1
"15060","GO_REGULATION_OF_HISTONE_H2B_UBIQUITINATION",1,0,"Down",1
"15061","GO_REGULATION_OF_ATP_BIOSYNTHETIC_PROCESS",0.58708252062601,1.19497616424295,"UP",1
"15062","GO_REGULATION_OF_ATP_BIOSYNTHETIC_PROCESS",0.58708252062601,1.19497616424295,"Down",1
"15063","GO_POSITIVE_REGULATION_OF_ATP_BIOSYNTHETIC_PROCESS",0.51501132166224,1.49392454884441,"UP",1
"15064","GO_POSITIVE_REGULATION_OF_ATP_BIOSYNTHETIC_PROCESS",0.51501132166224,1.49392454884441,"Down",1
"15065","GO_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION",1,0.995662653877729,"UP",1
"15066","GO_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION",1,0.995662653877729,"Down",1
"15067","GO_NEGATIVE_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION",1,0,"UP",1
"15068","GO_NEGATIVE_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION",1,0,"Down",1
"15069","GO_POSITIVE_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION",0.382676204763151,2.39075924182506,"UP",0.939516505108719
"15070","GO_POSITIVE_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION",1,0,"Down",1
"15071","GO_REGULATION_OF_T_CELL_ACTIVATION_VIA_T_CELL_RECEPTOR_CONTACT_WITH_ANTIGEN_BOUND_TO_MHC_MOLECULE_ON_ANTIGEN_PRESENTING_CELL",0.0725411657092204,5.9819376746713,"UP",0.390327308329518
"15072","GO_REGULATION_OF_T_CELL_ACTIVATION_VIA_T_CELL_RECEPTOR_CONTACT_WITH_ANTIGEN_BOUND_TO_MHC_MOLECULE_ON_ANTIGEN_PRESENTING_CELL",1,0,"Down",1
"15073","GO_REGULATION_OF_DENDRITIC_CELL_DIFFERENTIATION",0.0365418081050058,5.13173003406833,"UP",0.250358147209329
"15074","GO_REGULATION_OF_DENDRITIC_CELL_DIFFERENTIATION",1,0,"Down",1
"15075","GO_NEGATIVE_REGULATION_OF_DENDRITIC_CELL_DIFFERENTIATION",0.330987031587496,2.98858893901806,"UP",0.878781905502177
"15076","GO_NEGATIVE_REGULATION_OF_DENDRITIC_CELL_DIFFERENTIATION",1,0,"Down",1
"15077","GO_REGULATION_OF_OSTEOCLAST_DEVELOPMENT",0.0075124996827337,6.84870418950489,"UP",0.0841782023821045
"15078","GO_REGULATION_OF_OSTEOCLAST_DEVELOPMENT",1,0,"Down",1
"15079","GO_NEGATIVE_REGULATION_OF_OSTEOCLAST_DEVELOPMENT",0.274974559349343,3.98538054739772,"UP",0.808687405452853
"15080","GO_NEGATIVE_REGULATION_OF_OSTEOCLAST_DEVELOPMENT",1,0,"Down",1
"15081","GO_POSITIVE_REGULATION_OF_OSTEOCLAST_DEVELOPMENT",0.050924670396729,7.97654409945351,"UP",0.309403898044841
"15082","GO_POSITIVE_REGULATION_OF_OSTEOCLAST_DEVELOPMENT",1,0,"Down",1
"15083","GO_REGULATION_OF_VASCULOGENESIS",0.104113490691219,2.99257786927015,"UP",0.490077755678052
"15084","GO_REGULATION_OF_VASCULOGENESIS",0.104113490691219,2.99257786927015,"Down",0.490077755678052
"15085","GO_POSITIVE_REGULATION_OF_VASCULOGENESIS",0.206609051609936,2.65810306604115,"UP",0.723248440678806
"15086","GO_POSITIVE_REGULATION_OF_VASCULOGENESIS",0.58708252062601,1.19497616424295,"Down",1
"15087","GO_REGULATION_OF_NEURON_MIGRATION",0.0634368025662411,2.99457833986975,"UP",0.362985737692402
"15088","GO_REGULATION_OF_NEURON_MIGRATION",0.397535253863292,0,"Down",0.953434814344395
"15089","GO_NEGATIVE_REGULATION_OF_NEURON_MIGRATION",0.330987031587496,2.98858893901806,"UP",0.878781905502177
"15090","GO_NEGATIVE_REGULATION_OF_NEURON_MIGRATION",1,0,"Down",1
"15091","GO_POSITIVE_REGULATION_OF_NEURON_MIGRATION",0.206609051609936,2.65810306604115,"UP",0.723248440678806
"15092","GO_POSITIVE_REGULATION_OF_NEURON_MIGRATION",1,0,"Down",1
"15093","GO_REGULATION_OF_CHLORIDE_TRANSPORT",0.382676204763151,2.39075924182506,"UP",0.939516505108719
"15094","GO_REGULATION_OF_CHLORIDE_TRANSPORT",1,0,"Down",1
"15095","GO_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY",0.0152187184637182,1.67186691961843,"UP",0.140631090725011
"15096","GO_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY",0.228732667036007,1.29288361206683,"Down",0.764004300203846
"15097","GO_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY",0.0368386520207653,1.7621067739159,"UP",0.252246529936854
"15098","GO_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY",0.338337363950844,1.32156754990332,"Down",0.896790468422998
"15099","GO_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY",0.286263091659195,1.41052069787797,"UP",0.836236693524344
"15100","GO_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY",1,0.900945738728158,"Down",1
"15101","GO_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",0.000200430405364238,2.75006682086661,"UP",0.00499059562059658
"15102","GO_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",1,0.955486148456803,"Down",1
"15103","GO_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",0.00543404877167526,2.57895016309279,"UP",0.0668821029764848
"15104","GO_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",1,0.947996483932879,"Down",1
"15105","GO_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",0.00632683423989313,3.31400605500573,"UP",0.0749082587641987
"15106","GO_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",1,0.682099258157836,"Down",1
"15107","GO_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND",0.0459356241784356,2.85346389705304,"UP",0.29974891736767
"15108","GO_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND",0.718075172243204,0.477417443660595,"Down",1
"15109","GO_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND",0.122256170325931,3.98836603551429,"UP",0.538115759767575
"15110","GO_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND",1,0,"Down",1
"15111","GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",0.330066425886239,1.40969123741419,"UP",0.878781905502177
"15112","GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",0.845974305182433,0.804307137336417,"Down",1
"15113","GO_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",0.201199218283515,1.71174492698427,"UP",0.723248440678806
"15114","GO_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",1,0.918754845413283,"Down",1
"15115","GO_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",0.761447523681528,1.05441382951537,"UP",1
"15116","GO_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",0.362499614286126,0.331238160738741,"Down",0.939516505108719
"15117","GO_REGULATION_OF_PHOSPHATIDYLCHOLINE_BIOSYNTHETIC_PROCESS",1,0,"UP",1
"15118","GO_REGULATION_OF_PHOSPHATIDYLCHOLINE_BIOSYNTHETIC_PROCESS",1,0,"Down",1
"15119","GO_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION",0.0148830063189335,0.133390198640377,"UP",0.138337880454087
"15120","GO_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION",0.554346035762306,0.701321098601615,"Down",1
"15121","GO_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION",0.0619827727720535,0.392564772267858,"UP",0.357759727034506
"15122","GO_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION",0.0619827727720535,0.392564772267858,"Down",0.357759727034506
"15123","GO_REGULATION_OF_STORE_OPERATED_CALCIUM_ENTRY",0.0964806575972499,4.78571036067212,"UP",0.462883558708783
"15124","GO_REGULATION_OF_STORE_OPERATED_CALCIUM_ENTRY",0.430375462624135,1.99220462958946,"Down",0.977529052767026
"15125","GO_REGULATION_OF_CATION_CHANNEL_ACTIVITY",7.48566521183352e-05,3.36953450207766,"UP",0.00217190020877803
"15126","GO_REGULATION_OF_CATION_CHANNEL_ACTIVITY",1,0.995640835111365,"Down",1
"15127","GO_NEGATIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY",0.00673484832992201,4.23575088357982,"UP",0.0783722316324934
"15128","GO_NEGATIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY",0.696855311443434,1.1381684516046,"Down",1
"15129","GO_POSITIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY",0.0115919040518344,3.23191377170153,"UP",0.117881630214249
"15130","GO_POSITIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY",0.739102205882138,1.19536730296439,"Down",1
"15131","GO_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY",0.617115109293418,0,"UP",1
"15132","GO_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY",1,0.995662653877729,"Down",1
"15133","GO_NEGATIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY",1,0,"UP",1
"15134","GO_NEGATIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY",0.274974559349343,3.98538054739772,"Down",0.808687405452853
"15135","GO_POSITIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY",1,0,"UP",1
"15136","GO_POSITIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY",1,0,"Down",1
"15137","GO_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_EXECUTION_PHASE_OF_APOPTOSIS",1,0,"UP",1
"15138","GO_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_EXECUTION_PHASE_OF_APOPTOSIS",1,0,"Down",1
"15139","GO_REGULATION_OF_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS",1,0,"UP",1
"15140","GO_REGULATION_OF_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS",0.51501132166224,1.49392454884441,"Down",1
"15141","GO_POSITIVE_REGULATION_OF_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS",1,0,"UP",1
"15142","GO_POSITIVE_REGULATION_OF_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS",0.382676204763151,2.39075924182506,"Down",0.939516505108719
"15143","GO_REGULATION_OF_CAVEOLIN_MEDIATED_ENDOCYTOSIS",1,0,"UP",1
"15144","GO_REGULATION_OF_CAVEOLIN_MEDIATED_ENDOCYTOSIS",0.0321866344767909,11.9646372761115,"Down",0.228544018466035
"15145","GO_LIPOXIN_METABOLIC_PROCESS",0.274974559349343,3.98538054739772,"UP",0.808687405452853
"15146","GO_LIPOXIN_METABOLIC_PROCESS",1,0,"Down",1
"15147","GO_NUCLEOTIDE_EXCISION_REPAIR_COMPLEX",1,0,"UP",1
"15148","GO_NUCLEOTIDE_EXCISION_REPAIR_COMPLEX",1,0,"Down",1
"15149","GO_HISTONE_DEACETYLASE_COMPLEX",0.0477984644063862,0,"UP",0.305785131060724
"15150","GO_HISTONE_DEACETYLASE_COMPLEX",1,0.833081461821791,"Down",1
"15151","GO_SAGA_COMPLEX",1,0,"UP",1
"15152","GO_SAGA_COMPLEX",1,0,"Down",1
"15153","GO_PCAF_COMPLEX",1,0,"UP",1
"15154","GO_PCAF_COMPLEX",1,0,"Down",1
"15155","GO_TRANSCRIPTION_FACTOR_TFIIIC_COMPLEX",1,0,"UP",1
"15156","GO_TRANSCRIPTION_FACTOR_TFIIIC_COMPLEX",1,0,"Down",1
"15157","GO_GOLGI_CIS_CISTERNA",1,0,"UP",1
"15158","GO_GOLGI_CIS_CISTERNA",0.122256170325931,3.98836603551429,"Down",0.538115759767575
"15159","GO_GOLGI_TRANS_CISTERNA",1,0,"UP",1
"15160","GO_GOLGI_TRANS_CISTERNA",0.330987031587496,2.98858893901806,"Down",0.878781905502177
"15161","GO_GOLGI_MEMBRANE",0.0240751457946528,1.44808064447153,"UP",0.19242997411277
"15162","GO_GOLGI_MEMBRANE",0.000600489800095919,1.70217972303299,"Down",0.0118836815737672
"15163","GO_EXOCYST",1,0,"UP",1
"15164","GO_EXOCYST",0.149441966131266,3.41800377199345,"Down",0.602828191993468
"15165","GO_UBIQUITIN_LIGASE_COMPLEX",0.0921879248994284,0.481303137129527,"UP",0.459084691705226
"15166","GO_UBIQUITIN_LIGASE_COMPLEX",0.169960805905564,0.565952973382559,"Down",0.661864431262957
"15167","GO_NUCLEAR_UBIQUITIN_LIGASE_COMPLEX",0.254425446244287,0,"UP",0.808687405452853
"15168","GO_NUCLEAR_UBIQUITIN_LIGASE_COMPLEX",1,0.519044670963331,"Down",1
"15169","GO_CYTOPLASMIC_UBIQUITIN_LIGASE_COMPLEX",1,0,"UP",1
"15170","GO_CYTOPLASMIC_UBIQUITIN_LIGASE_COMPLEX",1,0,"Down",1
"15171","GO_PROTEIN_PHOSPHATASE_TYPE_2A_COMPLEX",1,0,"UP",1
"15172","GO_PROTEIN_PHOSPHATASE_TYPE_2A_COMPLEX",0.58708252062601,1.19497616424295,"Down",1
"15173","GO_PROTEIN_PHOSPHATASE_TYPE_1_COMPLEX",0.474392504381021,1.70746965231238,"UP",1
"15174","GO_PROTEIN_PHOSPHATASE_TYPE_1_COMPLEX",1,0,"Down",1
"15175","GO_RIBONUCLEASE_MRP_COMPLEX",1,0,"UP",1
"15176","GO_RIBONUCLEASE_MRP_COMPLEX",1,0,"Down",1
"15177","GO_NUCLEAR_EXOSOME_RNASE_COMPLEX",1,0,"UP",1
"15178","GO_NUCLEAR_EXOSOME_RNASE_COMPLEX",1,0,"Down",1
"15179","GO_CYTOPLASMIC_EXOSOME_RNASE_COMPLEX",1,0,"UP",1
"15180","GO_CYTOPLASMIC_EXOSOME_RNASE_COMPLEX",1,0,"Down",1
"15181","GO_NUCLEAR_CHROMOSOME",0.722735508765555,0.940023581202153,"UP",1
"15182","GO_NUCLEAR_CHROMOSOME",0.286616098482134,0.842009708810456,"Down",0.837148854687899
"15183","GO_PERICENTRIOLAR_MATERIAL",1,0.853283969876635,"UP",1
"15184","GO_PERICENTRIOLAR_MATERIAL",1,0.853283969876635,"Down",1
"15185","GO_COMMITMENT_COMPLEX",1,0,"UP",1
"15186","GO_COMMITMENT_COMPLEX",1,0,"Down",1
"15187","GO_MITOCHONDRIAL_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_CATALYTIC_SECTOR_F_1",1,0,"UP",1
"15188","GO_MITOCHONDRIAL_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_CATALYTIC_SECTOR_F_1",1,0,"Down",1
"15189","GO_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX",0.513346879081825,0.372766723887219,"UP",1
"15190","GO_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX",1,0.770377238092766,"Down",1
"15191","GO_ORGANELLAR_RIBOSOME",0.03101589527732,0,"UP",0.228544018466035
"15192","GO_ORGANELLAR_RIBOSOME",0.0520435564279762,2.34193589067095,"Down",0.315641788055355
"15193","GO_TRANSCRIPTION_EXPORT_COMPLEX",1,0,"UP",1
"15194","GO_TRANSCRIPTION_EXPORT_COMPLEX",1,0,"Down",1
"15195","GO_THO_COMPLEX",1,0,"UP",1
"15196","GO_THO_COMPLEX",1,0,"Down",1
"15197","GO_PHAGOPHORE_ASSEMBLY_SITE",0.623817940959096,0,"UP",1
"15198","GO_PHAGOPHORE_ASSEMBLY_SITE",0.623817940959096,0,"Down",1
"15199","GO_EKC_KEOPS_COMPLEX",1,0,"UP",1
"15200","GO_EKC_KEOPS_COMPLEX",1,0,"Down",1
"15201","GO_AUTOPHAGOSOME_MEMBRANE",1,0.596985704499431,"UP",1
"15202","GO_AUTOPHAGOSOME_MEMBRANE",0.402660587076155,0,"Down",0.960456778880443
"15203","GO_GLYCOSYLPHOSPHATIDYLINOSITOL_N_ACETYLGLUCOSAMINYLTRANSFERASE_GPI_GNT_COMPLEX",1,0,"UP",1
"15204","GO_GLYCOSYLPHOSPHATIDYLINOSITOL_N_ACETYLGLUCOSAMINYLTRANSFERASE_GPI_GNT_COMPLEX",1,0,"Down",1
"15205","GO_CHROMOSOME_CENTROMERIC_REGION",0.0130703629325013,0.275703967258148,"UP",0.126706651892139
"15206","GO_CHROMOSOME_CENTROMERIC_REGION",0.742852042644617,1.08710220544215,"Down",1
"15207","GO_KINETOCHORE",0.0235521474109127,0.242336517969812,"UP",0.190233054179078
"15208","GO_KINETOCHORE",0.572865439336264,1.18330273882609,"Down",1
"15209","GO_CONDENSED_NUCLEAR_CHROMOSOME_KINETOCHORE",0.623817940959096,0,"UP",1
"15210","GO_CONDENSED_NUCLEAR_CHROMOSOME_KINETOCHORE",1,0.853283969876635,"Down",1
"15211","GO_CONDENSED_CHROMOSOME_CENTROMERIC_REGION",0.159306120308807,0.41997369962385,"UP",0.631574896467713
"15212","GO_CONDENSED_CHROMOSOME_CENTROMERIC_REGION",0.549900170225735,1.1963520493165,"Down",1
"15213","GO_CONDENSED_NUCLEAR_CHROMOSOME_CENTROMERIC_REGION",0.253968577609315,0,"UP",0.808687405452853
"15214","GO_CONDENSED_NUCLEAR_CHROMOSOME_CENTROMERIC_REGION",0.696855311443434,1.1381684516046,"Down",1
